voter_name,canonical_id,sources,positions,voter_types
Tanjll Rashid,OL:OL102749W,Guardian Top 100,2,
Tanjll Rashid,OL:OL103095W,Guardian Top 100,3,
Tanjll Rashid,OL:OL10987860W,Guardian Top 100,4,
Tanjll Rashid,OL:OL14867079W,Guardian Top 100,5,
Tanjll Rashid,OL:OL2386322W,Guardian Top 100,6,
Tanjll Rashid,OL:OL24598751W,Guardian Top 100,7,
Tanjll Rashid,OL:OL457179W,Guardian Top 100,8,
Tanjll Rashid,OL:OL498463W,Guardian Top 100,1,
Tanjll Rashid,OL:OL74650W,Guardian Top 100,10,
Tanjll Rashid,OL:OL8640095W,Guardian Top 100,9,
Tessa Hadley,OL:OL1095427W,Guardian Top 100,3,Author
Tessa Hadley,OL:OL118276W,Guardian Top 100,6,Author
Tessa Hadley,OL:OL19350876W,Guardian Top 100,4,Author
Tessa Hadley,OL:OL20867W,Guardian Top 100,2,Author
Tessa Hadley,OL:OL267171W,Guardian Top 100,1,Author
Tessa Hadley,OL:OL276470W,Guardian Top 100,9,Author
Tessa Hadley,OL:OL40756300W,Guardian Top 100,5,Author
Tessa Hadley,OL:OL509919W,Guardian Top 100,7,Author
Tessa Hadley,OL:OL724067W,Guardian Top 100,10,Author
Tessa Hadley,OL:OL81293W,Guardian Top 100,8,Author
Thomas Keneally,K:a80f75f0262c,Top Ten Books,9,
Thomas Keneally,K:e3054b98467a,Top Ten Books,2,
Thomas Keneally,OL:OL21170W,Top Ten Books,1,
Thomas Keneally,OL:OL267171W,Top Ten Books,5,
Thomas Keneally,OL:OL26733889W,Top Ten Books,7,
Thomas Keneally,OL:OL34381078W,Top Ten Books,8,
Thomas Keneally,OL:OL41225848W,Top Ten Books,6,
Thomas Keneally,OL:OL455305W,Top Ten Books,3,
Thomas Keneally,OL:OL67334W,Top Ten Books,10,
Thomas Keneally,OL:OL8721462W,Top Ten Books,4,
Thomas Mallon,K:5fcc86b529ea,series_explode,,
Thomas Mallon,K:95fdf062893b,Top Ten Books,6,
Thomas Mallon,K:c04a7bb2098d,Top Ten Books,9,
Thomas Mallon,OL:OL16313W,Top Ten Books,1,
Thomas Mallon,OL:OL166894W,Top Ten Books,4,
Thomas Mallon,OL:OL19350876W,Top Ten Books,3,
Thomas Mallon,OL:OL26099415W,Top Ten Books,7,
Thomas Mallon,OL:OL32013322W,Top Ten Books,2,
Thomas Mallon,OL:OL39329W,Top Ten Books,8,
Thomas Mallon,OL:OL42718662W,series_explode,,
Thomas Mallon,OL:OL44986W,Top Ten Books,5,
Thomas Mallon,OL:OL463809W,series_explode,,
Thomas Mallon,OL:OL463820W,series_explode,,
Tom Bissell,K:4a1582700162,Top Ten Books,9,
Tom Bissell,K:79eacb04d3c3,Top Ten Books,5,
Tom Bissell,K:7b543bc3522c,Top Ten Books,6,
Tom Bissell,K:a6471b33c355,Top Ten Books,8,
Tom Bissell,K:ae7bc4876491,Top Ten Books,7,
Tom Bissell,K:e0f9a8053cb0,Top Ten Books,3,
Tom Bissell,K:f529982965ab,Top Ten Books,10,
Tom Bissell,OL:OL20867W,Top Ten Books,1,
Tom Bissell,OL:OL40879W,Top Ten Books,4,
Tom Bissell,OL:OL86318W,Top Ten Books,2,
Tom Crewe,OL:OL1063588W,Guardian Top 100,8,Author
Tom Crewe,OL:OL17644895W,Guardian Top 100,4,Author
Tom Crewe,OL:OL20867W,Guardian Top 100,5,Author
Tom Crewe,OL:OL267096W,Guardian Top 100,2,Author
Tom Crewe,OL:OL276470W,Guardian Top 100,10,Author
Tom Crewe,OL:OL28556190W,Guardian Top 100,7,Author
Tom Crewe,OL:OL41016555W,Guardian Top 100,9,Author
Tom Crewe,OL:OL43115667W,Guardian Top 100,1,Author
Tom Crewe,OL:OL66530W,Guardian Top 100,6,Author
Tom Crewe,OL:OL733640W,Guardian Top 100,3,Author
Tom LeClair,K:028967a6b1e9,Top Ten Books,10,
Tom LeClair,K:2953c272b0db,Top Ten Books,5,
Tom LeClair,K:c60a0eea87b7,Top Ten Books,9,
Tom LeClair,K:d2d9f9b0f145,Top Ten Books,2,
Tom LeClair,K:ff6d975a1944,Top Ten Books,7,
Tom LeClair,OL:OL102749W,Top Ten Books,3,
Tom LeClair,OL:OL19667678W,Top Ten Books,6,
Tom LeClair,OL:OL2636675W,Top Ten Books,1,
Tom LeClair,OL:OL32195W,Top Ten Books,8,
Tom LeClair,OL:OL86318W,Top Ten Books,4,
Tom Perrotta,K:132c540db579,Top Ten Books,7,
Tom Perrotta,K:5fcc86b529ea,series_explode,,
Tom Perrotta,K:a1f43a005993,Top Ten Books,3,
Tom Perrotta,K:a7d082925dfc,Top Ten Books,10,
Tom Perrotta,OL:OL12791W,Top Ten Books,6,
Tom Perrotta,OL:OL267096W,Top Ten Books,2,
Tom Perrotta,OL:OL34381078W,Top Ten Books,8,
Tom Perrotta,OL:OL42718662W,series_explode,,
Tom Perrotta,OL:OL44222301W,Top Ten Books,1,
Tom Perrotta,OL:OL463809W,series_explode,,
Tom Perrotta,OL:OL463820W,series_explode,,
Tom Perrotta,OL:OL509889W,Top Ten Books,5,
Tom Perrotta,OL:OL88881W,Top Ten Books,4,
Tom Wolfe,K:06f29fad4727,Top Ten Books,6,
Tom Wolfe,K:132c540db579,Top Ten Books,7,
Tom Wolfe,K:3d8256fe2668,Top Ten Books,6,
Tom Wolfe,K:492220bfdfb3,Top Ten Books,1,
Tom Wolfe,K:8c937ec47a21,Top Ten Books,8,
Tom Wolfe,K:dc87d80d15af,Top Ten Books,9,
Tom Wolfe,K:f2fd0db8a049,Top Ten Books,3,
Tom Wolfe,OL:OL118984W,Top Ten Books,1,
Tom Wolfe,OL:OL17644895W,Top Ten Books,2,
Tom Wolfe,OL:OL23205W,Top Ten Books,5,
Tom Wolfe,OL:OL267096W,Top Ten Books,4,
Tom Wolfe,OL:OL5721561W,Top Ten Books,10,
Troy Jollimore,K:2bd4e83e8ced,Top Ten Books,4,
Troy Jollimore,K:46174f5902ed,Top Ten Books,3,
Troy Jollimore,K:46995cafc66f,Top Ten Books,5,
Troy Jollimore,K:8d2e8c06fc69,Top Ten Books,6,
Troy Jollimore,K:9305502d9df8,Top Ten Books,7,
Troy Jollimore,K:a3b2c0f514f1,Top Ten Books,1,
Troy Jollimore,K:a7499dcf0afb,Top Ten Books,8,
Troy Jollimore,K:dd748adf6a89,Top Ten Books,2,
Troy Jollimore,K:e1f9510c3e82,Top Ten Books,10,
Troy Jollimore,OL:OL1875010W,Top Ten Books,9,
Uzma Aslam Khan,OL:OL1052133W,Guardian Top 100,2,Author/Academic
Uzma Aslam Khan,OL:OL19670981W,Guardian Top 100,4,Author/Academic
Uzma Aslam Khan,OL:OL20801026W,Guardian Top 100,9,Author/Academic
Uzma Aslam Khan,OL:OL21364937W,Guardian Top 100,6,Author/Academic
Uzma Aslam Khan,OL:OL39379W,Guardian Top 100,10,Author/Academic
Uzma Aslam Khan,OL:OL4112928W,Guardian Top 100,3,Author/Academic
Uzma Aslam Khan,OL:OL50548W,Guardian Top 100,8,Author/Academic
Uzma Aslam Khan,OL:OL53071W,Guardian Top 100,5,Author/Academic
Uzma Aslam Khan,OL:OL698192W,Guardian Top 100,1,Author/Academic
Uzma Aslam Khan,OL:OL7972956W,Guardian Top 100,7,Author/Academic
Valeria Luiselli,OL:OL1168083W,Guardian Top 100,8,Author
Valeria Luiselli,OL:OL1437339W,Guardian Top 100,5,Author
Valeria Luiselli,OL:OL1731119W,Guardian Top 100,2,Author
Valeria Luiselli,OL:OL2276498W,Guardian Top 100,6,Author
Valeria Luiselli,OL:OL274505W,Guardian Top 100,3,Author
Valeria Luiselli,OL:OL37487420W,Guardian Top 100,7,Author
Valeria Luiselli,OL:OL40873W,Guardian Top 100,1,Author
Valeria Luiselli,OL:OL4100647W,Guardian Top 100,10,Author
Valeria Luiselli,OL:OL500451W,Guardian Top 100,4,Author
Valeria Luiselli,OL:OL86318W,Guardian Top 100,9,Author
Valerie Martin,K:1805d8e86b3f,Top Ten Books,5,
Valerie Martin,K:6b584d1b9428,Top Ten Books,6,
Valerie Martin,K:9582f8788134,Top Ten Books,10,
Valerie Martin,K:fbe28ea907ef,Top Ten Books,1,
Valerie Martin,OL:OL19350876W,Top Ten Books,2,
Valerie Martin,OL:OL276365W,Top Ten Books,8,
Valerie Martin,OL:OL40756300W,Top Ten Books,7,
Valerie Martin,OL:OL500451W,Top Ten Books,9,
Valerie Martin,OL:OL627084W,Top Ten Books,3,
Valerie Martin,OL:OL668682W,Top Ten Books,4,
Vendela Vida,K:0bcd22fa5600,Top Ten Books,7,
Vendela Vida,K:338581d02713,Top Ten Books,9,
Vendela Vida,OL:OL1150725W,Top Ten Books,4,
Vendela Vida,OL:OL166894W,Top Ten Books,2,
Vendela Vida,OL:OL26733889W,Top Ten Books,5,
Vendela Vida,OL:OL34381078W,Top Ten Books,8,
Vendela Vida,OL:OL627081W,Top Ten Books,3,
Vendela Vida,OL:OL7180368W,Top Ten Books,6,
Vendela Vida,OL:OL93082W,Top Ten Books,1,
Vendela Vida,OL:OL953028W,Top Ten Books,10,
Wally Lamb,K:132c540db579,Top Ten Books,6,
Wally Lamb,K:312f2e675a9c,Top Ten Books,4,
Wally Lamb,K:3b04f3eef439,Top Ten Books,9,
Wally Lamb,K:bc4aa7549271,Top Ten Books,3,
Wally Lamb,K:de8ae851971a,Top Ten Books,1,
Wally Lamb,OL:OL23205W,Top Ten Books,8,
Wally Lamb,OL:OL274505W,Top Ten Books,10,
Wally Lamb,OL:OL34381078W,Top Ten Books,7,
Wally Lamb,OL:OL44222301W,Top Ten Books,2,
Wally Lamb,OL:OL53908W,Top Ten Books,5,
Walter Kirn,K:2484db8decc1,Top Ten Books,7,
Walter Kirn,K:2b69cf0b1a11,Top Ten Books,6,
Walter Kirn,K:3b04f3eef439,Top Ten Books,1,
Walter Kirn,K:5610cd9f092e,Top Ten Books,2,
Walter Kirn,K:ab3d90b147f7,Top Ten Books,3,
Walter Kirn,K:f5a6ea3da198,Top Ten Books,8,
Walter Kirn,OL:OL505439W,Top Ten Books,4,
Walter Kirn,OL:OL53908W,Top Ten Books,9,
Walter Kirn,OL:OL627084W,Top Ten Books,5,
Walter Kirn,OL:OL74676W,Top Ten Books,10,
William Boyd,K:3b88c3e85b6a,Top Ten Books,8,
William Boyd,K:9104123dca5b,Top Ten Books,9,
William Boyd,K:aa9d8baf7d95,Top Ten Books,10,
William Boyd,K:ca1e830c3408,Top Ten Books,5,
William Boyd,K:ecda3b6d23cc,Top Ten Books,1,
William Boyd,OL:OL1190289W,Guardian Top 100,2,Author
William Boyd,OL:OL190034W,Guardian Top 100,3,Author
William Boyd,OL:OL20938W,Guardian Top 100,7,Author
William Boyd,OL:OL21170W,Guardian Top 100,10,Author
William Boyd,OL:OL26424W,Top Ten Books,3,
William Boyd,OL:OL32013322W,Guardian Top 100,8,Author
William Boyd,OL:OL41368739W,Guardian Top 100;Top Ten Books,4;5,Author
William Boyd,OL:OL463834W,Top Ten Books,7,
William Boyd,OL:OL498463W,Guardian Top 100,9,Author
William Boyd,OL:OL5721472W,Guardian Top 100;Top Ten Books,6,Author
William Boyd,OL:OL627081W,Guardian Top 100;Top Ten Books,2;4,Author
William Boyd,OL:OL86318W,Guardian Top 100,1,Author
Xan Brooks,OL:OL12791W,Guardian Top 100,5,Author/Journalist
Xan Brooks,OL:OL14868508W,Guardian Top 100,6,Author/Journalist
Xan Brooks,OL:OL1937850W,Guardian Top 100,8,Author/Journalist
Xan Brooks,OL:OL20867W,Guardian Top 100,4,Author/Journalist
Xan Brooks,OL:OL23199W,Guardian Top 100,1,Author/Journalist
Xan Brooks,OL:OL34381078W,Guardian Top 100,2,Author/Journalist
Xan Brooks,OL:OL40879W,Guardian Top 100,9,Author/Journalist
Xan Brooks,OL:OL495470W,Guardian Top 100,7,Author/Journalist
Xan Brooks,OL:OL59798W,Guardian Top 100,10,Author/Journalist
Xan Brooks,OL:OL627081W,Guardian Top 100,3,Author/Journalist
Yael van der Wouden,OL:OL15165350W,Guardian Top 100,1,Author
Yael van der Wouden,OL:OL1835957W,Guardian Top 100,9,Author
Yael van der Wouden,OL:OL2056818W,Guardian Top 100,5,Author
Yael van der Wouden,OL:OL27052926W,Guardian Top 100,7,Author
Yael van der Wouden,OL:OL28856510W,Guardian Top 100,6,Author
Yael van der Wouden,OL:OL35616W,Guardian Top 100,2,Author
Yael van der Wouden,OL:OL42396177W,Guardian Top 100,10,Author
Yael van der Wouden,OL:OL479009W,Guardian Top 100,8,Author
Yael van der Wouden,OL:OL50548W,Guardian Top 100,4,Author
Yael van der Wouden,OL:OL88877W,Guardian Top 100,3,Author
Yagnishsing Dawoor,OL:OL1052133W,Guardian Top 100,4,
Yagnishsing Dawoor,OL:OL274505W,Guardian Top 100,1,
Yagnishsing Dawoor,OL:OL27871634W,Guardian Top 100,10,
Yagnishsing Dawoor,OL:OL3958403W,Guardian Top 100,8,
Yagnishsing Dawoor,OL:OL457179W,Guardian Top 100,2,
Yagnishsing Dawoor,OL:OL481143W,Guardian Top 100,7,
Yagnishsing Dawoor,OL:OL500388W,Guardian Top 100,5,
Yagnishsing Dawoor,OL:OL50548W,Guardian Top 100,3,
Yagnishsing Dawoor,OL:OL5731542W,Guardian Top 100,6,
Yagnishsing Dawoor,OL:OL59048W,Guardian Top 100,9,
Yan Lianke,OL:OL10432709W,Guardian Top 100,4,Author/Academic
Yan Lianke,OL:OL1190289W,Guardian Top 100,9,Author/Academic
Yan Lianke,OL:OL15165350W,Guardian Top 100,10,Author/Academic
Yan Lianke,OL:OL1731119W,Guardian Top 100,7,Author/Academic
Yan Lianke,OL:OL19350876W,Guardian Top 100,5,Author/Academic
Yan Lianke,OL:OL19926957W,Guardian Top 100,2,Author/Academic
Yan Lianke,OL:OL267171W,Guardian Top 100,3,Author/Academic
Yan Lianke,OL:OL44222301W,Guardian Top 100,1,Author/Academic
Yan Lianke,OL:OL498434W,Guardian Top 100,8,Author/Academic
Yan Lianke,OL:OL86318W,Guardian Top 100,6,Author/Academic
Yiyun Li,OL:OL102749W,Guardian Top 100,3,Author/Academic
Yiyun Li,OL:OL103066W,Guardian Top 100,8,Author/Academic
Yiyun Li,OL:OL1863366W,Guardian Top 100,7,Author/Academic
Yiyun Li,OL:OL1875010W,Guardian Top 100,9,Author/Academic
Yiyun Li,OL:OL20867W,Guardian Top 100,1,Author/Academic
Yiyun Li,OL:OL267171W,Guardian Top 100,4,Author/Academic
Yiyun Li,OL:OL39396W,Guardian Top 100,5,Author/Academic
Yiyun Li,OL:OL40756300W,Guardian Top 100,2,Author/Academic
Yiyun Li,OL:OL481143W,Guardian Top 100,10,Author/Academic
Yiyun Li,OL:OL63072W,Guardian Top 100,6,Author/Academic
